title,company,location,description,redirect_url,salary_min,salary_max,created
Principal Bioinformatician,Cranleigh Scientific,"Edinburgh City Centre, Edinburgh","Cranleigh STEM has partnered exclusively with an innovative biotechnology startup developing groundbreaking RNA sequencing technology. Having recently transitioned out of stealth mode, the company is seeking a new Principal Bioinformatician to join their Edinburgh-based team on a permanent basis. As Principal Bioinformatician, you will play a key role as part of the Senior Leadership Team, shaping the strategic direction of bioinformatics efforts and driving data-driven decision-making. This is…",https://www.adzuna.co.uk/jobs/land/ad/5090046679?se=SGVqnr8Q8BGvcpUxT3cHCQ&utm_medium=api&utm_source=9b195f40&v=4448C886452719B3F6D983974830E735247F7E9C,54153.72,54153.72,2025-03-12T21:13:59Z
Senior Wastewater Network Modeller,Stantec,"Edinburgh, Scotland","Join Stantec's Network Modelling teams and make a real impact on our communities Stantec's specialist modelling team is working with major regulated water companies across the UK & Ireland and has developed a reputation as one of the industry leaders in the discipline. As part of a multidisciplinary service, we engage with projects from conception through to delivery, driving innovation & excellence in everything we do. The variety in our work ensures our teams develop a broad skillset, with th…",https://www.adzuna.co.uk/jobs/details/5056032461?utm_medium=api&utm_source=9b195f40,44464.36,44464.36,2025-02-19T11:05:30Z
Finance Data Analyst,Prudential UK Services,"Edinburgh, Scotland","At M&G our purpose is to give everyone real confidence to put their money to work. As an international savings and investments business with roots stretching back more than 170 years, we offer a range of financial products and services through Asset Management, Life and Wealth. All three operating segments work together to deliver attractive financial outcomes for our clients, and superior shareholder returns. Through our behaviours of telling it like it is, owning it now, and moving it forward…",https://www.adzuna.co.uk/jobs/details/5110480690?utm_medium=api&utm_source=9b195f40,47337.88,47337.88,2025-03-25T15:10:59Z
ML Data Annotator,Malted AI,"Edinburgh City Centre, Edinburgh"," About Us We’re a fast-growing, VC-backed AI startup based in Scotland, collaborating with top-tier organisations to craft and scale transformative AI solutions that drive real-world impact. We enable enterprises to solve the highest-value problems by distilling smaller, more focused Small Language Models (SLMs). Our vision is to unlock the value of AI within enterprise environments by addressing complex problems that general AI cannot solve. Malted AI was born out of distillation techniques th…",https://www.adzuna.co.uk/jobs/details/5088962800?utm_medium=api&utm_source=9b195f40,51824.36,51824.36,2025-03-12T15:35:55Z
Senior Data Analyst,Royal London Group,"Edinburgh, Scotland","Do you want to make a real difference to the lives of millions of customers? Put your seriously strong critical thinking and analytical skills to test, and do just that. As an insight-led, modern mutual we are driven to focus on the most impactful things that we can do to improve financial resilience for millions of customers, and in playing our part in moving fairly to a sustainable world. By joining the Royal London team, you’ll get to work on really interesting opportunities, involving compl…",https://www.adzuna.co.uk/jobs/details/5046988287?utm_medium=api&utm_source=9b195f40,56400.66,56400.66,2025-02-12T08:11:13Z
AddeGrad Program (2025) - Client Solutions Analyst,Addepar,"Edinburgh, Scotland","Who We Are Addepar is a global technology and data company that helps investment professionals provide the most informed, precise guidance for their clients. Hundreds of thousands of users have entrusted Addepar to empower smarter investment decisions and better advice over the last decade. With client presence in more than 45 countries, Addepar’s platform aggregates portfolio, market and client data for over $7 trillion in assets. Addepar’s open platform integrates with more than 100 software,…",https://www.adzuna.co.uk/jobs/details/4881255705?utm_medium=api&utm_source=9b195f40,47324.79,47324.79,2024-09-29T13:52:29Z
"Director, Platform Engineering",BlackRock,"Edinburgh, Scotland","About this role BlackRock Company Overview: BlackRock is a global leader in investment management, risk management, and advisory services for institutional and retail clients. We help clients achieve their goals and overcome challenges with a range of products, including separate accounts, mutual funds, iShares® (exchange-traded funds), and other pooled investment vehicles. We also offer risk management, advisory, and enterprise investment system services to a broad base of institutional invest…",https://www.adzuna.co.uk/jobs/details/5065554909?utm_medium=api&utm_source=9b195f40,96378.09,96378.09,2025-02-27T11:07:46Z
Reconciliations Analyst,BlackRock,"Edinburgh, Scotland","About this role Introduction Want to elevate your career by being a part of the world's largest asset manager? Are analyzing complex problems and identifying solutions your passion? Look no further. BlackRock is currently seeking an Analyst to become part of our team. We recognize that strength comes from diversity, and will embrace your rare skills, eagerness, and passion while giving you the opportunity to grow professionally and as an individual. At BlackRock, we strive to empower our employ…",https://www.adzuna.co.uk/jobs/details/5091824100?utm_medium=api&utm_source=9b195f40,41075.5,41075.5,2025-03-13T18:31:33Z
Demand Generation Manager,Denholm Associates,"Edinburgh, Scotland","Denholm Associates are delighted to be partnering with Space Intelligence , a pioneering NatureTech company leveraging cutting-edge satellite data and AI to support global forest conservation and restoration efforts. As they scale their mission to combat deforestation and climate change, we are seeking an experienced Demand Generation Manager to take their marketing efforts to the next level. Why Join Space Intelligence? Make a Difference: Your work will directly contribute to global environmen…",https://www.adzuna.co.uk/jobs/details/5120051734?utm_medium=api&utm_source=9b195f40,45000,60000,2025-03-31T18:27:54Z
Associate Director - Mechanical,Rework Recruitment,"Edinburgh, Scotland","Would you like to join a leading building services, construction, sustainability and real estate consultancy as Associate Director and Mechanical Lead for the Edinburgh office, overseeing key projects, providing technical and operational leadership to a multi-award-winning team delivering innovative and sustainable engineering design solutions for large-scale, complex, and high-profile projects across Scotland and the UK? You will be an integral member of leading consultancy that are renowned f…",https://www.adzuna.co.uk/jobs/details/5119758112?utm_medium=api&utm_source=9b195f40,97528.95,97528.95,2025-03-31T12:25:23Z
Policy Manager,Transport Scotland BU,"Edinburgh, Scotland","Description Job Description Do you want to play a key role in the Scottish Government’s efforts to tackle the twin crises of climate change and biodiversity loss? The Marine Directorate is responsible for the integrated management of Scotland’s seas and we are looking for a dedicated Policy Manager to lead efforts in managing marine Invasive Non-Native Species (INNS), a major threat to biodiversity and marine businesses. The role is based within our Marine Climate and Biodiversity programme, wh…",https://www.adzuna.co.uk/jobs/details/5106291952?utm_medium=api&utm_source=9b195f40,40468.54,40468.54,2025-03-22T12:00:21Z
Team Leader,The Scottish Government,"Edinburgh, Scotland","Description Job Description Do you want an exciting opportunity to lead the Participation and Human Rights Team in Drug Policy Division? This post sits within Drugs Policy Division which delivers the National Mission to reduce drug related deaths and improve lives. The National Mission incorporates a range of activity which seeks to improve availability of, access to and quality of treatment and support for people who use drugs. The Whole Systems Unit works across Government and local systems t…",https://www.adzuna.co.uk/jobs/details/5106290426?utm_medium=api&utm_source=9b195f40,35922.14,35922.14,2025-03-22T11:57:29Z
Chief Operating Officer (COO),Adolescent Health Study ,"Edinburgh, Scotland","Post: COO, Adolescent Health Study Location: Flexible working – remote/hybrid. Must be willing and able to travel to Edinburgh, London, and elsewhere across the UK (and occasionally internationally) to support business needs. Salary: Circa £80-120k, subject to expertise and previous experience. Duration: Permanent Reporting to: AHS Director About Adolescent Health Study The Adolescent Health Study (AHS) is an ambitious UKRI-funded initiative to establish a prospective, longitudinal population s…",https://www.adzuna.co.uk/jobs/land/ad/5122925240?se=SGVqnr8Q8BGvcpUxT3cHCQ&utm_medium=api&utm_source=9b195f40&v=F7B06BA2AACB9904A39918BA1D2E37BA254B68A9,76034.26,76034.26,2025-04-01T22:42:34Z
"Applied Science Manager , Personalization Team",Amazon Development Centre  Limited,"Edinburgh, Scotland","Take Earth's most customer-centric company. Mix in hundreds of millions of shoppers spending tens of billions of pounds annually, an exciting opportunity to build next-generation shopping experiences, Amazon’s tremendous computational resources, and our extensive e-Commerce experience. What do you get? The most exciting Recommendations/Personalization position in the industry. Are you passionate about working on disruptive ideas? Are you obsessed with finding and building the most innovative an…",https://www.adzuna.co.uk/jobs/details/5014346940?utm_medium=api&utm_source=9b195f40,51375.67,51375.67,2025-01-17T13:23:54Z
"Applied Science Manager , Personalization Team",Amazon,"Edinburgh, Scotland","Description Take Earth's most customer-centric company. Mix in hundreds of millions of shoppers spending tens of billions of pounds annually, an exciting opportunity to build next-generation shopping experiences, Amazon's tremendous computational resources, and our extensive e-Commerce experience. What do you get? The most exciting Recommendations/Personalization position in the industry. Are you passionate about working on disruptive ideas? Are you obsessed with finding and building the most i…",https://www.adzuna.co.uk/jobs/details/5015892725?utm_medium=api&utm_source=9b195f40,51522.67,51522.67,2025-01-18T15:19:30Z
