title,company,location,description,redirect_url,salary_min,salary_max,created
Data Analyst - Energy experience essential,Utility People,"Nottingham, Nottinghamshire","Location: Nottingham or London Salary: £65,000  excellent benefits Summary: Our client, who is at the heart of energy, is looking for a Data Analyst to join their team.In this role you will develop and implement reporting solutions that drive business intelligence, data analytics, visualisation, modelling and pipeline development which will enhance business-wide accuracy and efficiency , ensuring data-driven decision-making across the organisation. If you have a strong understanding of energy i…",https://www.adzuna.co.uk/jobs/details/5087057750?utm_medium=api&utm_source=9b195f40,60000,65000,2025-03-11T13:36:48Z
Data Analyst Trainee (Hiring Immediately),ITonlinelearning Recruitment,"Sneinton, Nottingham","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5104439869?utm_medium=api&utm_source=9b195f40,34415.07,34415.07,2025-03-21T12:02:37Z
Data Analyst Placement Programme (Hiring Immediately),ITonlinelearning Recruitment,"Sneinton, Nottingham","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5104439776?utm_medium=api&utm_source=9b195f40,34484.82,34484.82,2025-03-21T12:02:36Z
Trainee Data Analyst (Career Accelerator with Employment Guarantee),Nuyew Tech Academy,"Bestwood Village, Nottingham","Are you passionate about uncovering insights from data and driving informed decision-making? Are you looking for a structured training program that can kickstart your career in data analysis? At Nuyew Tech Academy, we specialise in providing aspiring tech professionals like you with the tools, training, and support needed to launch successful careers in this vital industry. Whether you're starting from scratch or looking to advance your existing skills, our academy offers a comprehensive progra…",https://www.adzuna.co.uk/jobs/details/4986013040?utm_medium=api&utm_source=9b195f40,35000,35000,2024-12-22T02:50:22Z
Entry-Level Data Analyst Training Scheme (Hiring Immediately),ITonlinelearning Recruitment,"Sneinton, Nottingham","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5120630169?utm_medium=api&utm_source=9b195f40,31511.46,31511.46,2025-04-01T02:38:40Z
Data Analyst Placement Programme - Accredited Online Training with Expert Support (Hiring Immediately),ITonlinelearning Recruitment,"Sneinton, Nottingham","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5120630163?utm_medium=api&utm_source=9b195f40,35642.39,35642.39,2025-04-01T02:38:40Z
Data Privacy Risk Analyst,Prescient Recruitment Group Ltd,"Bestwood Village, Nottingham","Data Privacy Risk Analyst Nottingham Permanent – Full Time Salary up to £35,000 depending on skill set and experience Hybrid Working Prescient group is partnered with a leading full-service UK law firm who find momentum from their guiding values – smart, bold, and together. As well as developing your career, you will find a dynamic environment where your skills are truly valued. Be part of the ambitious plans for the firm’s future by joining a reputable, professional team. Key Responsibilities …",https://www.adzuna.co.uk/jobs/land/ad/5090048431?se=5geek78Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=53F3FB127486E807308A7D1C57E3E884BBA8C882,35000,35000,2025-03-12T21:15:37Z
Data Privacy Risk Analyst,Freeths LLP,"Nottingham, Nottinghamshire","About the role We trust our people to work flexibly in the way that works best for them, their teams and our clients. Our firm is set up to ensure everyone’s voice is heard, and mutual respect is shown by all. Key Responsibilities Investigate Privacy Incidents: Evaluate and coordinate responses with legal and business support teams. Manage Data Subject Access Requests: Ensure timely and compliant processing of data subject access requests. Data extraction and compilation. Utilisation of the One…",https://www.adzuna.co.uk/jobs/details/5099175446?utm_medium=api&utm_source=9b195f40,35806.39,35806.39,2025-03-18T16:59:44Z
Junior Data Consultant,Sparta Global Limited,"Nottingham, Nottinghamshire","About Sparta Global Embark on a transformative career journey with Sparta Global, where diversity, innovation, and passion for technology converge. We welcome individuals from all backgrounds, offering not just jobs, but dynamic careers in the tech industry. You'll work alongside enthusiastic professionals, receiving top-tier training and mentorship to hone your skills for success in both public and private sectors. Our commitment to designing impactful careers and coaching future leaders is ev…",https://www.adzuna.co.uk/jobs/land/ad/5121846295?se=5geek78Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=80C38BBBBC2BA7AE4567DB6339E4EB58F8F0301C,24000,24000,2025-04-01T17:45:17Z
Data Science Trainee,ITOL Recruitment,"Nottingham, Nottinghamshire","Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…",https://www.adzuna.co.uk/jobs/details/5124499322?utm_medium=api&utm_source=9b195f40,30000,50000,2025-04-02T17:28:44Z
Trainee Business Consultant,ITOL Recruitment,"Nottingham, Nottinghamshire","Are you looking to start a career as a Business Consultant and need tailored recruitment support and the right qualifications to secure your career? A business consultant helps a business analyse problems and helps provide a business with solutions by investigating issues or areas of weakness and helps facilitate the change that is needed. If you enjoy problem solving and analysing, have good admin skills and communicate well, then a career as a Business Consultant is an ideal fit for you. Dema…",https://www.adzuna.co.uk/jobs/details/5120298691?utm_medium=api&utm_source=9b195f40,26000,39000,2025-03-31T19:23:46Z
Data Analysis Career Accelerator (Hiring Immediately),ITonlinelearning Recruitment,"Sneinton, Nottingham","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5120630171?utm_medium=api&utm_source=9b195f40,35259.74,35259.74,2025-04-01T02:38:40Z
Data Engineer,Buzz Bingo,"Nottingham, Nottinghamshire","Data Engineer - Hybrid / Nottingham Full-time, Permanent | Working from Nottingham Offices once a month with additional visits for workshops and training Salary: £50,000.00 to £60,000.00 per Annum We are currently seeking a highly skilled Data Engineer to join our team on a Hybrid basis with a requirement to visit our head office in Nottingham. As a Data Engineer, you will play a pivotal role in our company's success by developing, testing, and maintaining our data infrastructure and systems. Y…",https://www.adzuna.co.uk/jobs/details/5094354009?utm_medium=api&utm_source=9b195f40,50000,60000,2025-03-14T22:56:07Z
