title,company,location,description,redirect_url,salary_min,salary_max,created
Customer Growth Data Analyst,Pharmacy2U Ltd,"Leeds, West Yorkshire","Role: Customer Growth Data Analyst Learn more about the general tasks related to this opportunity below, as well as required skills. Location: Leeds, LS15 (with hybrid working after completion of training) Salary: £30 - £50k per annum DOE, plus extensive benefits Contract type: Permanent Employment type: Full time Working hours: 40 hours pw, Monday to Friday Do you want to work for the nation’s largest online pharmacy ensuring excellence for all our patients? We’re a market leader in the pharma…",https://www.adzuna.co.uk/jobs/details/5119695484?utm_medium=api&utm_source=9b195f40,30000,50000,2025-03-31T08:19:29Z
Data Analyst - AI Trainer,DataAnnotation,"Leeds, West Yorkshire","We are looking for a data analyst to join our team to train AI models. You will measure the progress of these AI chatbots, evaluate their logic, and solve problems to improve the quality of each model. Find out more about the daily tasks, overall responsibilities, and required experience for this opportunity by scrolling down now. In this role you will need to hold an expert level of mathematical reasoning- a completed or in progress Masters/PhD is preferred but not required. Other related fiel…",https://www.adzuna.co.uk/jobs/details/5077692486?utm_medium=api&utm_source=9b195f40,65811,65811,2025-03-05T19:15:42Z
Data Analyst Trainee (Hiring Immediately),ITonlinelearning Recruitment,"Holbeck, Leeds","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5104439634?utm_medium=api&utm_source=9b195f40,34334.53,34334.53,2025-03-21T12:02:33Z
Supply Chain Master Data Analyst,Viatris,"Leeds, West Yorkshire","McDermott Laboratories Limited At VIATRIS, we see healthcare not as it is but as it should be. We act courageously and are uniquely positioned to be a source of stability in a world of evolving healthcare needs. Viatris empowers people worldwide to live healthier at every stage of life. We do so via: Access – Providing high quality trusted medicines regardless of geography or circumstance; Leadership – Advancing sustainable operations and innovative solutions to improve patient health; and Part…",https://www.adzuna.co.uk/jobs/details/5115995902?utm_medium=api&utm_source=9b195f40,47446.26,47446.26,2025-03-28T15:17:11Z
Data Analyst Placement Programme (Hiring Immediately),ITonlinelearning Recruitment,"Holbeck, Leeds","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5104439491?utm_medium=api&utm_source=9b195f40,34404.02,34404.02,2025-03-21T12:02:32Z
Trainee Data Analyst (Career Accelerator with Employment Guarantee),Nuyew Tech Academy,"Hyde Park, Leeds","Are you passionate about uncovering insights from data and driving informed decision-making? Are you looking for a structured training program that can kickstart your career in data analysis? At Nuyew Tech Academy, we specialise in providing aspiring tech professionals like you with the tools, training, and support needed to launch successful careers in this vital industry. Whether you're starting from scratch or looking to advance your existing skills, our academy offers a comprehensive progra…",https://www.adzuna.co.uk/jobs/details/4986013035?utm_medium=api&utm_source=9b195f40,35000,35000,2024-12-22T02:50:22Z
Entry-Level Data Analyst Trainee (Hiring Immediately),ITonlinelearning Recruitment,"Holbeck, Leeds","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5120630192?utm_medium=api&utm_source=9b195f40,31983.65,31983.65,2025-04-01T02:38:42Z
Pension Implementation DATA Analysts & Consultants home based,Profile Search & Selection Ltd,"Leeds, West Yorkshire","Juliette Lister and Lisa Tremlett are currently assisting a TPA who are presently recruiting for Pensions Implementation Analysts and Consultants within Data, Configuration and Scheme Benefit Teams. They can offer a negotiable salary, great career prospects and 100% home working. In order to apply for these positions candidates MUST have DB Pensions Implementation EXPERIENCE. Senior Implementation Analyst Data Team Performing Implementation data processes including: Analysis of received, transf…",https://www.adzuna.co.uk/jobs/details/5105056620?utm_medium=api&utm_source=9b195f40,50000,50000,2025-03-21T19:02:18Z
Data Reconciliation Analyst,Sanderson Recruitment,"Leeds, West Yorkshire","We are seeking two Data Reconciliation Leads to join a dynamic consultancy team for a 6-month contract in Leeds . These roles are key to a large-scale migration programme, ensuring accurate reconciliation of financial data. Key Requirements: Experience in P2P (Procure-to-Pay) and/or OTC (Order-to-Cash) processes Strong data reconciliation skills Ability to work within a fast-paced migration programme Prior experience in consultancy environments is a plus",https://www.adzuna.co.uk/jobs/details/5081790331?utm_medium=api&utm_source=9b195f40,29964.62,29964.62,2025-03-07T21:43:58Z
Workplace Data Analyst (Location Strategy Project) - 18m FTC/Secondment,Bank of England,"Leeds, West Yorkshire","Description Location: Leeds or London Location Strategy Project (within the Central Operations) The Bank has sought to increase its presence across the UK to fully represent the people of the United Kingdom and to reach out to wider pools of talent. The vision for the project is to help the Bank better deliver its mission and increase the trust and understanding across the whole of the UK. This will be done through better representing the people we serve; tapping into wider, diverse talent pool…",https://www.adzuna.co.uk/jobs/details/5115569759?utm_medium=api&utm_source=9b195f40,54080,60840,2025-03-28T11:27:34Z
Data Analyst Placement Programme - Accredited Online Training Program (Hiring Immediately),ITonlinelearning Recruitment,"Holbeck, Leeds","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5120630191?utm_medium=api&utm_source=9b195f40,36453.85,36453.85,2025-04-01T02:38:42Z
Data and Reporting Analyst,Kairos Recruitment,"Hyde Park, Leeds","Data and Reporting Analyst -Leeds/Hybrid -Up to £50k A digital marketing agency in Leeds are seeking a strategic and technically skilled Data and Reporting Analyst to establish a data and analytics team. As a Data and Reporting Analyst you will be responsible for creating and implementing tracking requirements, then using the advanced tracking implemented, build out customised reporting dashboards to showcase performance against a client's objectives and KPIs. The Data and Reporting Analyst wil…",https://www.adzuna.co.uk/jobs/land/ad/5119924591?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=AE3DFBFC00C04AD9118D5FB8126239BFFE3A8072,40000,50000,2025-03-31T16:59:56Z
Data and Reporting Analyst,Enorth Staffing Limited,"Leeds, West Yorkshire","Data & Reporting Analyst Location : Leeds City Centre About the role Working within a world class, innovative and heavily collaborative Managed Services team,the Company have a requirement to better understand and adapt our rapidly changing business by carefully assessing and analsing the business intelligence available to us from a number of data sources such as IT Service Management and Monitoring toolsets. The role will be working alongside and be supportive of our Senior Leadership team to …",https://www.adzuna.co.uk/jobs/details/5119755250?utm_medium=api&utm_source=9b195f40,39366.38,39366.38,2025-03-31T12:24:24Z
Data and Reporting Analyst,Kairos Recruitment Group,"Leeds, West Yorkshire","Data and Reporting Analyst-Leeds/Hybrid-Up to £50k A digital marketing agency in Leeds are seeking a strategic and technically skilled Data and Reporting Analyst to establish a data and analytics team. As a Data and Reporting Analyst you will be responsible for creating and implementing tracking requirements, then using the advanced tracking implemented, build out customised reporting dashboards to showcase performance against a client's objectives and KPIs. The Data and Reporting Analyst will …",https://www.adzuna.co.uk/jobs/details/5119808410?utm_medium=api&utm_source=9b195f40,40000,50000,2025-03-31T13:27:37Z
"SharePoint Developer (Engineering, Construction)",Ernest Gordon Recruitment,"Leeds, West Yorkshire","SharePoint Developer (Engineering, Construction) Leeds - Hybrid 3 days in office £45,000 to £55,000  Hybrid 3 days a week  Performance Based Bonus  1:30pm Friday Finish  Company Benefits Are you a SharePoint Developer looking to join a well-respected and stable company who work on work on meaningful projects across various industries with over 90 years of experience in innovation? Do you want to work for a company that will offer work life balance with a hybrid set up and great benefits like a …",https://www.adzuna.co.uk/jobs/land/ad/5097274965?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=E741F0DC9A90B28A261BB8014C85A9F4AA1F0A3C,55000,55000,2025-03-17T11:52:43Z
Junior Data Consultant,Sparta Global Limited,"Leeds, West Yorkshire","About Sparta Global Embark on a transformative career journey with Sparta Global, where diversity, innovation, and passion for technology converge. We welcome individuals from all backgrounds, offering not just jobs, but dynamic careers in the tech industry. You'll work alongside enthusiastic professionals, receiving top-tier training and mentorship to hone your skills for success in both public and private sectors. Our commitment to designing impactful careers and coaching future leaders is ev…",https://www.adzuna.co.uk/jobs/land/ad/5121846315?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=9C2AF3AF1F3AB3E59D5358F904F020E6B96D876B,24000,24000,2025-04-01T17:45:18Z
Data Science Trainee,ITOL Recruitment,"Leeds, West Yorkshire","Artificial Intelligence is used in every industry and as artificial intelligence requires data to operate there is now a massive growing demand for Data experts. If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future within Data Science. We use our specialised Data Science Career programme which looks to assist, train and place qualified candidates into a career pathway in Data Science. O…",https://www.adzuna.co.uk/jobs/details/5122857514?utm_medium=api&utm_source=9b195f40,30000,50000,2025-04-01T21:17:19Z
Trainee Business Consultant,ITOL Recruitment,"Leeds, West Yorkshire","Are you looking to start a career as a Business Consultant and need tailored recruitment support and the right qualifications to secure your career? A business consultant helps a business analyse problems and helps provide a business with solutions by investigating issues or areas of weakness and helps facilitate the change that is needed. If you enjoy problem solving and analysing, have good admin skills and communicate well, then a career as a Business Consultant is an ideal fit for you. Dema…",https://www.adzuna.co.uk/jobs/details/5120298592?utm_medium=api&utm_source=9b195f40,26000,39000,2025-03-31T19:23:21Z
Group Financial Compliance Analyst,Burberry Limited,"Leeds, West Yorkshire","INTRODUCTION At Burberry, we believe creativity opens spaces. Our purpose is to unlock the power of imagination to push boundaries and open new possibilities for our people, our customers and our communities. This is the core belief that has guided Burberry since it was founded in 1856 and is central to how we operate as a company today. We aim to provide an environment for creative minds from different backgrounds to thrive, bringing a wide range of skills and experiences to everything we do. …",https://www.adzuna.co.uk/jobs/details/5111938678?utm_medium=api&utm_source=9b195f40,44223.01,44223.01,2025-03-26T06:45:44Z
Group Financial Compliance Analyst,Burberry,"Leeds, West Yorkshire","INTRODUCTION At Burberry, we believe creativity opens spaces. Our purpose is to unlock the power of imagination to push boundaries and open new possibilities for our people, our customers and our communities. This is the core belief that has guided Burberry since it was founded in 1856 and is central to how we operate as a company today. We aim to provide an environment for creative minds from different backgrounds to thrive, bringing a wide range of skills and experiences to everything we do. …",https://www.adzuna.co.uk/jobs/details/5112747746?utm_medium=api&utm_source=9b195f40,33000,42000,2025-03-26T22:40:50Z
Pensions vacancies - various levels,Profile Search & Selection Ltd,"Leeds, West Yorkshire","If you are currently seeking a technical role within Pensions or seeking assistance with a current vacancy we are awaiting your call  Just an informal chat at this stage is all we need to assess whether we can assist. Lisa Tremlett & Juliette Lister have over thirty years recruitment experience to the Pensions profession. Profile provides expert assistance in the recruitment of experienced personnel to Third Party Pensions Companies, In-house and IFA's. Typical roles include DB/DC Pensions Admi…",https://www.adzuna.co.uk/jobs/details/5113535621?utm_medium=api&utm_source=9b195f40,25000,100000,2025-03-27T13:56:27Z
Group Financial Compliance Analyst,Burberry,"Leeds, West Yorkshire","At Burberry, we believe creativity opens spaces. Our purpose is to unlock the power of imagination to push boundaries and open new possibilities for our people, our customers and our communities. This is the core belief that has guided Burberry since it was founded in 1856 and is central to how we operate as a company today. We aim to provide an environment for creative minds from different backgrounds to thrive, bringing a wide range of skills and experiences to everything we do. As a purposef…",https://www.adzuna.co.uk/jobs/details/5115631278?utm_medium=api&utm_source=9b195f40,42150.55,42150.55,2025-03-28T12:30:31Z
"SharePoint Admin (Engineering, Construction)",Ernest Gordon Recruitment Limited,"Leeds, West Yorkshire","SharePoint Admin (Engineering, Construction) Leeds - Hybrid 3 days in office £45,000 to £55,000  Hybrid 3 days a week  Performance Based Bonus  1:30pm Friday Finish  Company Benefits Are you a SharePoint Admin seeking an opportunity with a well-established and respected company that has been driving innovation for over 90 years, working on meaningful projects across diverse industries? Do you wany to work for a company that values work-life balance, offering a hybrid setup, great benefits such …",https://www.adzuna.co.uk/jobs/details/5091706699?utm_medium=api&utm_source=9b195f40,45000,55000,2025-03-13T17:24:17Z
Data Analysis Career Accelerator (Hiring Immediately),ITonlinelearning Recruitment,"Holbeck, Leeds","Are you eager to find data analyst jobs and kickstart your career in the data analysis sector, even without prior formal experience? If you are detail-oriented, perceptive, and analytical, brace yourself for a gratifying journey in Data Analysis. We specialise in launching careers in the Data Analysis sector through our comprehensive placement program. Our forte is the delivery of accredited online DA training, backed by our expert support and recruitment teams. This paves the way for a seamles…",https://www.adzuna.co.uk/jobs/details/5120630172?utm_medium=api&utm_source=9b195f40,35177.12,35177.12,2025-04-01T02:38:40Z
"SharePoint Developer (Engineering, Construction)",Ernest Gordon Recruitment Limited,"Hyde Park, Leeds","SharePoint Developer (Engineering, Construction) Leeds - Hybrid 3 days in office £45,000 to £55,000  Hybrid 3 days a week  Performance Based Bonus  1:30pm Friday Finish  Company Benefits Are you a SharePoint Developer looking to join a well-respected and stable company who work on work on meaningful projects across various industries with over 90 years of experience in innovation? Do you want to work for a company that will offer work life balance with a hybrid set up and great benefits like a …",https://www.adzuna.co.uk/jobs/land/ad/5086035931?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=1DA496A239B6CD926E63070CC734244EB3475818,45000,55000,2025-03-11T01:06:18Z
